ruta,autor,h1_70_170,title_50_65,meta_desc_150_170,meta_desc_no_repite_h1,primer_parrafo_180,h2_estructura,listas_tablas,extension_400,tags_1_5,enlaces_min_2,enlace_parrafo_1_3,ancla_valida,imagen_1200px,imagen_alt
/money-invest/internacional-economia/ranking-2026-los-paises-mas-caros-para-vivir-en-america-latina-y-el-caribe/,Jhojhanni Fiorini,True,False,False,True,True,False,,True,True,True,False,True,True,False
/empresas/sport-business/espana-gana-el-mundial-2026-conquista-su-segunda-copa-del-mundo-tras-vencer-a-argentina/,Ana Sosa,True,False,False,True,True,False,,False,True,False,False,False,True,False
/empresas/sport-business/cuando-empieza-el-proximo-mundial-los-anos-y-dias-que-faltan-para-la-copa-del-mundo-2030/,Elba Reyes,True,True,False,True,True,True,,True,True,True,True,True,True,False
/money-invest/daily-news/nueva-cedula-en-rd-redefine-su-modelo-todo-lo-que-debe-saber-sobre-su-vigencia-por-edad-y-version-digital/,Elba Reyes,True,False,False,True,True,True,,True,True,True,True,True,True,True
/mercado-women/trends/calendario-lunar-para-cortarse-el-pelo-en-2026-fechas-para-que-crezca-rapido-y-fuerte/,Elba Reyes,True,False,False,True,True,False,,True,True,True,True,True,True,True
/actualidad/se-retira-cristiano-ronaldo-confirman-que-el-mundial-2026-sera-su-ultimo-baile/,Elba Reyes,True,False,False,True,True,False,,True,True,True,True,False,True,False
/money-invest/daily-news/que-pasaria-en-santo-domingo-y-santiago-si-ocurre-un-terremoto-como-el-de-venezuela/,Andrea Mercedes,True,True,False,True,True,False,,True,True,True,True,False,True,False
/empresas/sport-business/espectaculo-de-clausura-del-mundial-2026-horarios-artistas-y-que-canales-transmiten-en-rd/,Elba Reyes,True,True,False,True,True,False,,True,True,True,True,False,True,False
/actualidad/resultados-de-las-loterias-del-16-de-junio-de-2026-en-republica-dominicana/,Jhojhanni Fiorini,True,False,False,True,False,False,,False,True,True,False,True,False,False
/actualidad/resultados-de-la-loteria-quiniela-real-del-domingo-5-julio-de-2026/,Elba Reyes,False,False,False,True,False,True,,False,True,True,False,False,False,True
/money-invest/daily-news/paises-con-mejor-reputacion-de-latinoamerica-2026-el-ranking-de-repcore-nations/,Jhojhanni Fiorini,True,False,False,True,True,True,,True,True,True,False,False,True,False
/actualidad/quien-es-melissa-nunez-miss-rd-universo-2026-biografia-carrera-y-perfil-de-la-ganadora/,Elba Reyes,True,True,False,True,True,False,,True,True,True,True,True,True,False
/technology/devices/nombre-de-usuario-en-whatsapp-2026-es-obligatorio-registrar-un-alias/,Elba Reyes,True,True,False,True,False,True,,True,True,True,True,False,True,True
/empresas/la-nueva-imagen-global-de-coca-cola-el-drastico-cambio-de-diseno-que-se-aplicara-en-todo-el-mundo/,Jhojhanni Fiorini,True,False,False,True,True,True,,True,True,True,True,False,False,False
/money-invest/daily-news/tormenta-tropical-elida-trayectoria-en-vivo/,Andrea Mercedes,True,False,False,True,True,False,,True,True,True,True,True,True,False
/empresas/sport-business/cuanto-dinero-gano-la-fifa-por-el-mundial-2026-y-como-se-repartieron-los-premios/,Jhojhanni Fiorini,True,False,False,True,True,True,,True,True,True,True,False,True,False
/money-invest/daily-news/impuesto-a-las-transferencias-electronicas-sube-que-cambia-desde-este-3-de-julio/,Andrea Mercedes,True,True,False,True,True,False,,True,True,True,True,True,True,False
/technology/devices/modo-fantasma-en-whatsapp-trucos-infalibles-para-leer-mensajes-sin-dejar-el-en-visto/,Elba Reyes,True,True,False,True,True,False,,True,True,True,True,False,True,False
/actualidad/resultados-de-la-loteria-quiniela-real-del-jueves-23-julio-de-2026/,Elba Reyes,False,False,False,True,False,True,,False,True,True,False,False,False,False
/technology/devices/samsung-presenta-los-nuevos-galaxy-z-fold-8-y-z-flip-8-precios-fechas-y-caracteristicas/,Elba Reyes,True,True,False,True,True,False,,True,True,True,True,False,True,False
/cover-story/gianni-infantino-el-arquitecto-de-un-futbol-globalizado/,Darling Gil,False,True,False,True,False,False,,False,False,False,False,False,True,False
/actualidad/resultados-de-la-loteria-quiniela-real-del-miercoles-1-julio-de-2026/,Elba Reyes,False,False,False,True,False,True,,False,True,True,False,False,False,True
/actualidad/resultados-de-las-loterias-del-18-de-junio-de-2026-en-republica-dominicana/,Jhojhanni Fiorini,True,False,False,True,False,False,,False,True,True,False,True,False,False
/empresas/sport-business/cuando-y-a-que-hora-se-juegan-las-semifinales-del-mundial-2026-cruces-fechas-y-estadios-de-los-partidos/,Elba Reyes,True,True,False,True,True,False,,True,True,True,True,True,True,False
/empresas/sport-business/argentina-vs-inglaterra-semifinal-mundial-2026-la-revancha-que-la-seleccion-inglesa-tiene-esperando-40-anos/,Ana Sosa,True,False,False,True,True,False,,True,False,True,False,True,True,False
/empresas/espana-vs-francia-semifinal-mundial-2026/,Miguel Vega,True,True,False,True,True,True,,True,True,True,True,False,True,True
/empresas/sport-business/proximo-mundial-2030-donde-se-juega-las-sedes-confirmadas-y-las-fechas-de-la-copa-del-mundo/,Elba Reyes,True,True,False,True,True,False,,True,True,True,True,True,True,False
/money-invest/internacional-economia/los-paises-con-mayor-porcentaje-de-pobreza-en-america-latina/,Jhojhanni Fiorini,False,True,False,True,True,False,,True,True,True,True,False,True,True
/technology/devices/samsung-galaxy-z-fold-8-fecha-oficial-de-presentacion-confirmada-para-el-proximo-galaxy-unpacked/,Jhojhanni Fiorini,True,True,False,True,True,True,,True,True,True,True,True,True,False
/technology/devices/android-17-en-samsung-2026-celulares-compatibles-novedades-de-one-ui-9-y-como-actualizar-paso-a-paso/,Elba Reyes,True,True,False,True,True,False,,True,True,True,True,False,True,False
/empresas/ranking-2026-los-12-paises-donde-mas-se-trabaja-en-el-mundo/,Elba Reyes,False,True,False,True,False,False,,True,True,True,True,False,True,True
/money-invest/republica-dominicana/ranking-de-las-universidades-mejor-posicionadas-de-republica-dominicana-en-2026/,Elba Reyes,True,False,False,True,True,False,,True,True,True,True,False,True,True
/empresas/sport-business/ana-rosa-garcia-primer-oro-republica-dominicana-santo-domingo-2026/,Edwin Lozada,True,True,False,True,False,False,,True,False,True,True,True,False,False
/medihealth/wellbeing/peso-recomendado-para-una-mujer-de-1-60-m-y-cuando-hay-riesgo-para-la-salud/,Elba Reyes,True,False,False,True,False,False,,True,True,True,True,False,True,False
/technology/devices/whatsapp-suspendido-los-3-pasos-definitivos-para-apelar-y-recuperar-tu-numero/,Elba Reyes,True,True,False,True,False,False,,True,True,True,False,False,True,False
/mercado-exchange/mercado-mejores-empresas-para-trabajar-summit-2026-con-las-soft-skills-y-salud-mental-al-centro-de-la-conversacion/,Gabriel Rico Albarrán,True,False,False,True,True,True,,True,True,True,True,True,True,True
/money-invest/daily-news/quien-es-la-reina-de-belleza-que-murio-en-el-terremoto-de-venezuela/,Andrea Mercedes,False,False,False,True,True,False,,True,True,True,True,True,True,False
/lifestyle/experiencias/los-mejores-rones-del-mundo-marcas-premium-y-guia-para-elegir-un-ron-de-alta-gama/,Elba Reyes,True,True,False,True,True,False,,True,True,True,True,False,True,True
/actualidad/cierres-viales-por-manifestaciones-en-santo-domingo-rutas-alternas-y-desvios-recomendados-para-hoy/,Andrea Mercedes,True,True,False,True,True,False,,True,True,True,False,False,True,False
/technology/whatsapp-empezara-a-cobrar-meta-lanza-suscripciones-y-cambia-su-modelo-de-negocio/,Elba Reyes,True,False,False,True,False,True,,True,True,True,True,False,True,True
/money-invest/daily-news/la-nasa-revela-como-se-deformo-el-suelo-tras-el-terremoto-de-venezuela/,Andrea Mercedes,True,True,False,True,True,False,,True,True,True,True,True,True,False
/medihealth/salud/ni-insecticidas-ni-trampas-este-olor-comun-ahuyenta-cucarachas/,Jhojhanni Fiorini,False,True,False,True,True,False,,True,True,True,False,False,True,False
/lifestyle/experiencias/el-mapa-de-la-alta-cocina-2026-los-paises-con-los-mejores-restaurantes-del-mundo/,Elba Reyes,True,True,False,True,True,False,,True,True,True,True,False,True,False
/money-invest/daily-news/obras-del-monorriel-de-santo-domingo-este-siguen-paralizadas-que-pasa-con-la-megaobra/,Andrea Mercedes,True,False,False,True,True,True,,True,True,True,True,True,True,False
/empresas/carreras-mejor-pagadas-en-republica-dominicana-salarios-y-areas-con-mayor-demanda/,Jhojhanni Fiorini,True,False,False,True,True,False,,True,True,True,False,True,True,False
/empresas/sport-business/agenda-de-los-dominicanos-en-los-juegos-centroamericanos-santo-domingo-2026-para-hoy-29-de-julio/,Elba Reyes,True,True,False,True,True,True,,False,True,True,True,True,True,False
/technology/devices/como-borrar-un-contacto-de-whatsapp-sin-dejar-rastro-guia-definitiva-2026/,Elba Reyes,True,True,False,True,True,True,,True,True,True,True,False,True,False
/lifestyle/las-20-mejores-peliculas-de-la-historia-segun-el-publico-en-imdb/,Elba Reyes,False,True,False,True,True,False,,True,True,True,True,True,True,False
/actualidad/resultados-de-la-loteria-quiniela-real-del-lunes-20-julio-de-2026/,Elba Reyes,False,True,False,True,False,True,,False,True,True,False,False,False,False
/empresas/sport-business/espana-vs-argentina-la-finalissima-que-termino-siendo-la-final-del-mundial-2026/,Miguel Vega,True,False,False,True,True,False,,False,True,False,True,False,True,True
/money-invest/daily-news/daniel-ortega-suspendera-elecciones-nicaragua/,Andrea Mercedes,True,True,False,True,True,False,,True,True,True,True,False,True,False
/money-invest/daily-news/pruebas-nacionales-2026-guia-de-horarios-materias-y-lo-que-deben-llevar-los-estudiantes-desde-hoy/,Andrea Mercedes,True,True,False,True,True,False,,True,True,True,False,False,True,False
/turismo/donde-se-vive-mejor-en-rd-los-10-pueblos-con-mayor-calidad-de-vida-en-2026/,Elba Reyes,True,True,False,True,True,False,,True,True,True,True,False,True,True
/empresas/sport-business/clausura-del-mundial-2026-fecha-artistas-invitados-y-como-verla-en-rd/,Elba Reyes,True,True,False,True,True,False,,True,True,True,True,False,True,False
/mercado-women/executive-profiles/patricia-clavijo-chef-de-la-seleccion-espanola/,Karime Rivas,True,True,False,True,True,True,,True,True,True,False,True,True,False
/money-invest/daily-news/de-cuanto-fue-el-temblor-en-venezuela-hoy-detalles-del-nuevo-sismo-de-4-6-este-lunes-29-de-junio/,Andrea Mercedes,True,True,False,True,True,False,,True,True,True,True,True,True,False
/money-invest/daily-news/copa-mundial-2026-guia-completa-para-dominicanos-con-horarios-canales-y-sedes/,Andrea Mercedes,True,True,False,True,True,True,,True,True,True,False,True,True,False
/actualidad/hubo-reconciliacion-todo-sobre-la-reunion-privada-del-principe-harry-y-sus-hijos-con-carlos-iii/,Elba Reyes,True,True,False,True,True,False,,True,True,True,True,True,True,True
/actualidad/muere-stuart-ortiz-a-los-42-anos-de-que-fallecio-el-actor-dominicano/,Elba Reyes,True,True,False,True,True,True,,True,True,True,True,True,True,True
/the-best-of-dr/los-mejores-bares-de-rd/,revistamercado,False,False,False,True,True,False,,True,False,True,False,True,True,False
/turismo/a-donde-viajar-sin-visa-en-junio-de-2026-los-paises-abiertos-para-el-pasaporte-dominicano/,Elba Reyes,True,True,False,True,True,True,,True,True,True,True,False,True,True
/money-invest/vivir-en-nueva-york-ya-no-alcanza-el-62-no-gana-lo-suficiente-para-sobrevivir/,Jhojhanni Fiorini,True,False,False,True,False,False,,True,True,True,False,False,True,False
/money-invest/daily-news/petro-denuncia-fraude-algoritmico-colombia/,Andrea Mercedes,True,True,False,True,True,True,,True,True,True,True,True,True,False
/money-invest/daily-news/gol-espana-temblor-madrid-instituto-geografico-nacional/,Andrea Mercedes,True,True,False,True,True,False,,True,True,True,True,True,True,False
/actualidad/resultados-de-las-loterias-del-22-de-junio-de-2026-en-republica-dominicana/,Jhojhanni Fiorini,True,False,False,True,False,False,,False,True,True,False,True,False,False
/money-invest/republica-dominicana/precio-del-dolar-hoy-en-republica-dominicana-este-lunes-6-de-julio-de-2026/,Elba Reyes,True,False,False,True,True,True,,False,True,True,True,False,True,True
/money-invest/daily-news/qs-world-university-rankings-2027-estas-son-las-mejores-universidades-del-mundo-este-ano/,Jhojhanni Fiorini,True,True,False,True,True,True,,True,True,True,False,True,True,True
/actualidad/juegos-centroamericanos-y-del-caribe-santo-domingo-2026-fechas-sedes-y-todo-lo-que-debes-saber/,Elba Reyes,True,True,False,True,True,False,,True,True,True,True,False,True,True
/empresas/sport-business/deportes-republica-dominicana-mas-opciones-medallas-santo-domingo-2026/,Edwin Lozada,True,True,False,True,True,False,,True,False,True,True,True,True,False
/empresas/el-hombre-que-le-enseno-a-republica-dominicana-a-catar-el-buen-vino/,Miguel Vega,False,True,False,True,True,False,,True,True,True,False,True,True,False
/empresas/sport-business/octavos-de-final-del-mundial-2026-clasificados-cruces-y-fechas-confirmadas/,Elba Reyes,True,True,False,True,True,True,,True,True,True,True,False,True,False
/empresas/las-carreras-mas-estudiadas-en-republica-dominicana-en-la-actualidad/,Elba Reyes,False,False,False,True,True,False,,True,True,True,True,False,True,True
/empresas/brand-content/larimar-living-una-nueva-experiencia-de-interiorismo-para-dar-vida-a-tu-hogar/,Darling Gil,True,False,True,True,False,False,,False,False,False,False,False,True,False
/empresas/sport-business/espana-vs-argentina-en-la-final-del-mundial-2026-quien-es-el-favorito-en-las-casas-de-apuestas/,Jhojhanni Fiorini,True,False,False,True,True,True,,True,True,True,False,False,True,True
/technology/50-avances-tecnologicos-que-cambiaron-el-mundo-en-el-siglo-21/,pferreras,False,True,False,True,False,False,,True,True,True,False,True,True,False
/actualidad/resultados-de-la-loteria-quiniela-real-del-miercoles-22-julio-de-2026/,Elba Reyes,False,False,False,True,False,True,,False,True,True,False,False,False,False
/actualidad/resultados-de-leidsa-del-sabado-13-de-junio-de-2026/,Elba Reyes,False,True,False,True,True,False,,False,True,True,True,True,False,False
/actualidad/resultados-de-leidsa-del-sabado-6-de-junio-de-2026/,Andrea Mercedes,False,True,False,True,True,False,,False,True,True,True,True,False,True
/money-invest/daily-news/temporada-de-huracanes-2026-que-riesgo-corre-la-republica-dominicana/,Andrea Mercedes,True,True,False,True,True,False,,True,True,True,True,True,True,False
/technology/devices/cual-es-el-mejor-iphone-para-tomar-las-mejores-fotos-que-puedes-comprar-actualmente/,Elba Reyes,True,True,False,True,False,False,,True,True,True,True,False,True,False
/lifestyle/las-10-ciudades-mas-economicas-para-vivir-en-estados-unidos-en-2026/,Agatha Thomas,False,True,False,True,True,False,,True,True,True,False,False,False,True
/money-invest/daily-news/nueva-york-celebra-250-anos-de-ee-uu-con-el-mayor-desfile-naval-y-aereo-de-su-historia/,Gabriel Rico Albarrán,True,True,False,True,True,True,,True,True,True,True,False,True,True
/money-invest/daily-news/terremoto-venezuela-fallecidos-ultimo-balance-2026/,Andrea Mercedes,True,True,False,True,True,False,,True,True,True,True,True,True,False
/empresas/sport-business/cruces-de-16avos-de-final-mundial-2026-llaves-clasificados-y-posiciones-tras-la-fecha-2/,Elba Reyes,True,True,False,True,True,False,,True,True,True,True,False,True,False
/actualidad/los-10-paises-con-mayor-tasa-de-alcoholismo-en-el-mundo/,Elba Reyes,False,True,False,True,True,False,,True,True,True,True,False,True,True
/mercado/empresas-responsabilidad-social/,revistamercado,False,True,False,True,True,False,,True,False,True,False,False,True,False
/actualidad/fracaso-de-supergirl-en-taquilla-2026-dc-studios-admite-que-no-cumplio-expectativas/,Elba Reyes,True,True,False,True,True,False,,True,True,True,True,False,True,False
/actualidad/como-sacar-la-licencia-de-conducir-en-rd-2026-guia-paso-a-paso-y-precios-actualizados/,Elba Reyes,True,True,False,True,True,False,,True,True,True,True,False,True,False
/technology/cloudflare-sufre-otra-caida-y-preocupa-al-ecosistema-digital/,Jhojhanni Fiorini,False,True,False,True,True,True,,True,True,True,False,True,True,False
/money-invest/impuesto-sobre-la-renta-en-rd-desde-cuanto-pagas-y-como-calcularlo/,Elba Reyes,False,False,False,True,False,False,,True,True,True,True,False,True,True
/technology/devices/diseno-del-iphone-18-pro-max-2026-por-que-el-modulo-de-sus-camaras-sera-mucho-mas-grande/,Elba Reyes,True,True,False,True,True,False,,True,True,True,True,False,True,False
/actualidad/resultados-de-la-loteria-quiniela-real-del-domingo-26-julio-de-2026/,Elba Reyes,False,False,False,True,False,True,,False,True,True,False,False,False,False
/lifestyle/las-20-ciudades-mas-pobladas-del-mundo-en-2026-ranking-actualizado/,Elba Reyes,False,False,False,True,True,False,,True,True,True,True,False,True,True
/money-invest/estos-son-los-ejercitos-mas-poderosos-del-mundo-segun-el-ranking-global/,Jhojhanni Fiorini,True,False,False,True,True,False,,True,True,True,False,True,True,False
/empresas/sport-business/deportes-mas-medallas-republica-dominicana-juegos-centroamericanos-2026/,Edwin Lozada,True,True,True,True,True,False,,True,False,True,True,True,False,False
/empresas/brand-business/ranking-las-10-marcas-farmaceuticas-mas-valoradas-del-mundo/,Rodrigo Muñoz,False,True,False,True,True,False,,True,False,True,False,False,False,False
/empresas/sport-business/juegos-centroamericanos-y-del-caribe-100-anos-de-historia-y-republica-dominicana-como-sede-que-transforma-el-deporte-en-oportunidad/,Ana Sosa,True,False,False,True,False,False,,False,True,False,False,False,True,False
/technology/devices/whatsapp-2026-como-ver-el-contenido-original-de-un-mensaje-editado/,Elba Reyes,False,False,False,True,False,False,,True,True,True,True,False,True,True
/actualidad/resultados-de-las-loterias-del-lunes-1-de-junio-de-2026-en-republica-dominicana/,Jhojhanni Fiorini,True,False,False,True,False,False,,False,True,True,False,True,False,False
/mercado-exchange/mejores-empresas-para-trabajar-2026-el-liderazgo-humano-es-el-que-redefine-el-futuro-del-trabajo/,Gabriel Rico Albarrán,True,True,False,True,True,False,,True,True,True,False,True,True,True
/actualidad/el-fin-del-mundo-en-noviembre-la-prediccion-de-von-foerster-que-se-vuelve-viral-en-2026/,Elba Reyes,True,False,False,True,True,False,,True,True,True,True,False,True,True
/empresas/sport-business/mundial-2026-cuanto-dinero-gana-el-campeon-y-cuanto-paga-fifa-por-cada-ronda/,Elba Reyes,True,False,False,True,True,False,,True,True,True,True,False,True,False
/actualidad/resultados-de-la-loteria-quiniela-real-del-jueves-9-julio-de-2026/,Elba Reyes,False,True,False,True,False,True,,False,True,True,False,False,False,False
/actualidad/por-que-la-hija-de-brad-pitt-y-angelina-jolie-se-quito-el-apellido-de-su-padre/,Elba Reyes,True,True,False,True,True,False,,True,True,True,True,False,True,True
/money-invest/cuando-caduca-una-deuda-de-tarjeta-de-credito-en-republica-dominicana/,Elba Reyes,True,False,False,True,True,False,,True,True,True,True,False,True,False
/lifestyle/estas-son-las-ciudades-mas-peligrosas-de-europa-en-2026-segun-indices-de-criminalidad/,Elba Reyes,True,False,False,True,True,False,,True,True,True,True,False,True,True
/money-invest/daily-news/premio-jugadores-espana-mundial-2026/,Andrea Mercedes,True,True,False,True,True,False,,True,True,True,True,True,True,False
/technology/devices/nuevas-funciones-de-whatsapp-las-herramientas-que-llegaran-a-tu-celular-antes-de-terminar-el-ano/,Jhojhanni Fiorini,True,False,False,True,True,True,,True,True,True,False,False,True,False
/money-invest/daily-news/1-elecciones-brasil-2026-lula-amplia-a-8-puntos-su-ventaja-sobre-flavio-bolsonaro-recomendada/,Gabriel Rico Albarrán,True,True,False,True,True,True,,True,True,True,True,False,True,True
/money-invest/que-significan-los-colores-de-las-tarjetas-de-credito-y-que-indican-sobre-el-cupo/,Elba Reyes,True,False,False,True,True,False,,True,True,True,True,False,True,True
/empresas/equifax-compra-circulo-de-credito-la-gran-apuesta-por-controlar-la-infraestructura-del-credito-en-america-latina/,Ana Sosa,True,False,False,True,False,False,,False,False,False,False,False,True,False
/money-invest/daily-news/entradas-final-mundial-2026-espana-argentina/,Andrea Mercedes,True,True,False,True,True,False,,True,True,True,True,True,True,False
/empresas/sport-business/espana-vs-argentina-final-del-mundial-2026-el-ultimo-partido-y-la-mayor-celebracion-que-haya-preparado-la-fifa/,Ana Sosa,True,False,False,True,True,False,,False,True,False,False,False,True,False
/turismo/playas-sin-sargazo-en-republica-dominicana-la-lista-que-necesitas-antes-de-salir-de-vacaciones/,Elba Reyes,True,False,False,True,True,False,,True,True,True,True,True,True,False
/actualidad/resultados-de-la-loteria-quiniela-real-del-martes-21-julio-de-2026/,Elba Reyes,False,False,False,True,False,True,,False,True,True,False,False,False,False
/technology/devices/que-significa-el-nuevo-punto-verde-que-esta-apareciendo-en-los-contactos-de-whatsapp/,Jhojhanni Fiorini,True,False,False,True,True,True,,True,True,True,False,False,True,False
/money-invest/daily-news/inauguracion-juegos-centroamericanos-2026-donde-ver-vivo-rd/,Andrea Mercedes,True,True,False,True,True,True,,True,True,True,True,True,True,False
/actualidad/shakira-uso-una-doble-la-teoria-viral-que-resurgio-tras-su-show-en-la-final-del-mundial-2026/,Elba Reyes,True,True,False,True,True,False,,True,True,True,True,False,True,False
/actualidad/resultados-de-la-loteria-nacional-del-sabado-9-de-mayo-de-2026/,Jhojhanni Fiorini,False,True,False,True,False,False,,False,True,True,False,True,False,False
/empresas/quien-es-el-dueno-de-coca-cola-los-grandes-inversores-detras-de-la-empresa/,Jhojhanni Fiorini,True,False,False,True,True,False,,True,True,True,True,False,False,False
/empresas/sport-business/juegos-centroamericanos-santo-domingo-2026-dominicanos-que-compiten-hoy-y-sus-horarios-2/,Elba Reyes,True,True,False,True,True,True,,False,True,True,True,False,True,False
/money-invest/daily-news/fuga-laboratorio-informe-casa-blanca-origen-covid-19/,Edwin Lozada,True,True,True,True,True,True,,True,True,True,True,False,True,False
/technology/iphone-17e-vs-iphone-17-cual-conviene-comprar-en-2026/,Jhojhanni Fiorini,False,True,False,True,True,False,,True,True,True,False,False,True,False
/empresas/sport-business/cuando-debuta-el-equipo-masculino-de-rd-en-el-beisbol-de-los-juegos-centroamericanos-y-del-caribe/,Elba Reyes,True,True,False,True,True,False,,True,True,True,True,False,True,False
/lifestyle/ranking-paises-mas-baratos-para-viajar-en-latinoamerica-en-2026/,Elba Reyes,False,True,False,True,True,False,,True,True,True,True,False,True,True
/money-invest/daily-news/unai-simon-gana-el-guante-de-oro-como-mejor-portero-del-mundial-2026/,Gabriel Rico Albarrán,False,False,False,True,True,True,,False,True,True,True,False,True,True
/empresas/sport-business/palmares-historico-de-la-fifa-actualizado-en-2026-la-tabla-definitiva-de-los-campeones-mundiales/,Elba Reyes,True,True,False,True,True,False,,True,True,True,True,False,True,False
/lifestyle/experiencias/que-artistas-cantaran-en-la-ceremonia-inaugural-de-los-juegos-centroamericanos-santo-domingo-2026/,Elba Reyes,True,False,False,True,True,False,,True,True,True,True,False,True,False
/mercado-exchange/en-vivo-mercado-autoshow-vision-emprendedora-2026/,Gabriel Rico Albarrán,False,True,False,True,False,False,,True,True,True,True,False,True,True
/technology/devices/asi-puedes-encontrar-vuelos-mucho-mas-baratos-con-google-flights-guia-de-trucos-paso-a-paso/,Jhojhanni Fiorini,True,False,False,True,True,True,,True,True,True,True,False,True,True
/empresas/riesgo-pais-en-america-latina-2026-que-paises-mejoraron-en-el-primer-semestre/,Jhojhanni Fiorini,True,False,False,True,True,True,,True,True,True,False,False,True,False
/money-invest/los-paises-con-mejor-y-peor-calidad-de-vida-en-latinoamerica/,Jhojhanni Fiorini,False,True,False,True,False,False,,True,True,True,False,False,True,False
/actualidad/resultados-de-la-loteria-nacional-del-domingo-19-de-abril-de-2026/,Jhojhanni Fiorini,False,True,False,True,False,False,,False,True,True,False,True,False,False
/actualidad/fin-de-una-era-por-que-neymar-deja-la-canarinha-tras-la-eliminacion-ante-noruega/,Elba Reyes,True,True,False,True,False,True,,True,True,True,True,False,True,False
/money-invest/daily-news/transito-transporte-juegos-centroamericanos-santo-domingo-2026/,Andrea Mercedes,True,True,False,True,True,False,,True,True,True,True,True,True,False
/technology/devices/vale-la-pena-esperar-al-iphone-18-o-es-mejor-comprar-el-iphone-17-ahora/,Elba Reyes,True,False,False,True,True,False,,True,True,True,True,False,True,True
/technology/devices/que-es-y-para-que-sirve-el-nuevo-icono-morado-que-esta-apareciendo-en-whatsapp/,Elba Reyes,True,False,False,True,True,False,,True,True,True,True,False,True,False
/actualidad/terremoto-en-venezuela-quien-es-la-famosa-actriz-que-perdio-la-vida-y-conmovio-al-mundo-artistico/,Andrea Mercedes,True,True,False,True,True,True,,False,True,True,True,True,True,False
/money-invest/daily-news/como-le-afecta-la-nueva-ley-30-26-a-su-bolsillo-lo-que-cambia-para-ciudadanos-y-empresas-en-rd/,Andrea Mercedes,True,False,False,True,True,False,,True,True,True,True,True,True,False
/money-invest/daily-news/que-sera-delito-ahora-las-conductas-que-te-llevaran-a-prision-en-rd-segun-el-nuevo-codigo-penal/,Andrea Mercedes,True,False,False,True,True,True,,True,True,True,True,True,True,False
/technology/iphone-12-y-otros-celulares-que-dejaran-de-actualizarse-en-2026/,Elba Reyes,False,True,False,True,True,False,,True,True,True,True,True,True,True
/actualidad/bono-madre-2026-guia-paso-a-paso-para-consultar-tus-rd-1500/,Elba Reyes,False,True,False,True,True,True,,True,True,True,True,False,True,False
/money-invest/daily-news/artistas-medio-tiempo-final-mundial-2026/,Andrea Mercedes,True,True,False,True,True,False,,True,True,True,True,True,True,False
/money-invest/daily-news/cual-es-el-pais-menos-querido-de-latinoamerica-las-razones-detras-de-su-caida-reputacional/,Jhojhanni Fiorini,True,False,False,True,True,True,,True,True,True,True,False,True,False
/money-invest/daily-news/eeuu-responde-daniel-ortega-elecciones-nicaragua/,Andrea Mercedes,True,False,False,True,True,False,,True,True,True,True,False,True,False
/actualidad/estas-son-las-ciudades-mas-peligrosas-del-mundo-en-2026-segun-el-indice-de-criminalidad-de-numbeo/,Elba Reyes,True,False,False,True,True,False,,True,True,True,True,False,True,False
/technology/devices/como-tener-youtube-premium-gratis-en-2026-de-forma-completamente-legal/,Elba Reyes,True,True,False,True,True,False,,True,True,True,True,True,True,True
/technology/devices/nombres-de-usuario-en-whatsapp-la-razon-oculta-por-la-que-meta-te-obliga-a-crear-un-alias/,Jhojhanni Fiorini,True,False,False,True,True,True,,True,True,True,False,False,True,False
/money-invest/daily-news/rusia-lanza-una-nueva-ofensiva-nocturna-contra-ucrania-y-alcanza-hospitales-y-viviendas/,Gabriel Rico Albarrán,True,False,False,True,True,True,,True,True,True,False,False,True,True
/money-invest/republica-dominicana/precio-del-dolar-hoy-en-republica-dominicana-este-miercoles-29-de-julio-de-2026/,Elba Reyes,True,False,False,True,True,True,,False,True,True,True,False,True,True
/business/the-odyssey-el-exito-en-taquilla-que-demuestra-a-hollywood-que-el-uso-de-ia-no-es-la-unica-formula/,Ana Sosa,True,False,False,True,False,False,,False,True,False,False,False,True,False
/technology/whatsapp-web-incorpora-llamadas-y-videollamadas-desde-el-navegador-asi-funciona-la-nueva-funcion/,Rodrigo Muñoz,True,False,False,True,True,False,,True,False,False,False,False,True,False
/actualidad/partidos-de-hoy-viernes-31-de-julio-del-2026-en-vivo-horarios-y-donde-ver-futbol/,Jhojhanni Fiorini,True,False,False,True,True,True,,False,True,True,False,True,False,False
/actualidad/resultados-de-la-loteria-quiniela-real-del-martes-28-julio-de-2026/,Elba Reyes,False,False,False,True,False,True,,False,True,True,False,False,False,True
/actualidad/resultados-de-las-loterias-del-21-de-junio-de-2026-en-republica-dominicana/,Jhojhanni Fiorini,True,False,False,True,False,False,,False,True,False,False,True,False,False
/business/pix-el-sistema-de-pagos-favorito-de-brasil-que-termino-incomodando-a-donald-trump/,Ana Sosa,True,False,False,True,True,False,,True,True,False,False,False,True,False
/actualidad/cuando-es-la-final-del-miss-republica-dominicana-universo-y-quienes-son-las-candidatas-favoritas/,Elba Reyes,True,True,False,True,True,False,,True,True,True,True,False,True,False
/lifestyle/ranking-nueve-ciudades-de-america-latina-en-el-top-10-de-las-mas-violentas-del-mundo/,Elba Reyes,True,False,False,True,False,False,,True,True,True,True,False,True,True
/money-invest/daily-news/retiran-perfume-britney-spears-panama/,Andrea Mercedes,True,False,False,True,True,False,,True,True,True,True,False,True,False
